time1,Cit_foldedP_theta1_Mean,Cit_foldedP_theta1_Std,time2,3  .*  Cit_AU_theta1_Mean,3  .*  Cit_AU_theta1_Std,time3,Cit_foldedP_theta2_Mean,Cit_foldedP_theta2_Std,time4,3  .*  Cit_AU_theta2_Mean,3  .*  Cit_AU_theta2_Std,time5,Cit_foldedP_theta3_Mean,Cit_foldedP_theta3_Std,time6,3  .*  Cit_AU_theta3_Mean,3  .*  Cit_AU_theta3_Std
0.0,54.58889274364677,4.75082726452792,0.0,6937.57056775033,1245.7979708794517,0.0,51.395332017238374,5.321510187240448,0.0,6186.552106315939,1325.6744379318914,0.0,34.489195192241624,3.1906319718510012,0.0,3857.660638835705,1004.0060684252363
5.016666667,42.31452639802655,4.75082726452792,5.016666667,5998.563662672626,1245.7979708794517,5.016666667,65.142344019723,5.321510187240448,5.016666667,6893.798638827938,1325.6744379318914,5.016666667,33.855088481577695,3.1906319718510012,5.016666667,5318.80312657397,1004.0060684252363
10.01666667,49.50538807393084,4.75082726452792,10.01666667,7367.842290960235,1245.7979708794517,10.01666667,54.64018597115197,5.321510187240448,10.01666667,5217.084782868506,1325.6744379318914,10.01666667,25.73615107906204,3.1906319718510012,10.01666667,6543.48441587912,1004.0060684252363
15.01666667,46.43656983038369,4.75082726452792,15.01666667,7641.500714522224,1245.7979708794517,15.01666667,59.338196678075356,5.321510187240448,15.01666667,5485.922509720979,1325.6744379318914,15.01666667,32.027573770423,3.1906319718510012,15.01666667,4271.9119960533335,1004.0060684252363
20.01666667,41.72128202482252,4.75082726452792,20.01666667,5911.858133209204,1245.7979708794517,20.01666667,47.68627707916572,5.321510187240448,20.01666667,3570.7305227824463,1325.6744379318914,20.01666667,32.786868218901965,3.1906319718510012,20.01666667,3038.2929973296236,1004.0060684252363
25.01666667,52.46589288606616,4.75082726452792,25.01666667,5590.628579331225,1245.7979708794517,25.01666667,55.300748031673876,5.321510187240448,25.01666667,7136.306702779577,1325.6744379318914,25.01666667,36.23008084653523,3.1906319718510012,25.01666667,5760.542198748057,1004.0060684252363
30.01666667,51.06633828956928,4.75082726452792,30.01666667,5308.755026228746,1245.7979708794517,30.01666667,60.84913261671382,5.321510187240448,30.01666667,6019.265278111362,1325.6744379318914,30.01666667,26.86762908646385,3.1906319718510012,30.01666667,5143.665269893154,1004.0060684252363
35.03333333,44.30451890675328,4.75082726452792,35.03333333,5841.012640669107,1245.7979708794517,35.03333333,50.18333046783042,5.321510187240448,35.03333333,9447.328726027577,1325.6744379318911,35.03333333,32.92567893306188,3.1906319718510012,35.03333333,6670.593254528504,1004.0060684252363
40.01666667,47.39244192468403,4.75082726452792,40.01666667,6873.094249405755,1245.7979708794517,40.01666667,53.47008278476115,5.321510187240448,40.01666667,6465.412343498298,1325.6744379318911,40.01666667,30.71539649875127,3.1906319718510012,40.01666667,6566.875824764478,1004.0060684252363
45.01666667,36.13324794310799,4.75082726452792,45.01666667,6631.843089225316,1245.7979708794517,45.01666667,53.742200090688755,5.321510187240448,45.01666667,6606.311503662005,1325.6744379318911,45.01666667,27.43990607028311,3.1906319718510012,45.01666667,5998.854280815946,1004.0060684252363
50.01666667,54.82149773160739,4.75082726452792,50.01666667,5972.23447506853,1245.7979708794517,50.01666667,48.134750162138694,5.321510187240448,50.01666667,7218.308561402069,1325.6744379318911,50.01666667,34.886110048231274,3.1906319718510012,50.01666667,4769.754844702928,1004.0060684252363
55.01666667,46.0300614810625,4.75082726452792,55.01666667,7411.968395805077,1245.7979708794517,55.01666667,62.038652008647304,5.321510187240448,55.01666667,7884.87494376511,1325.6744379318911,55.01666667,28.132037655555706,3.1906319718510012,55.01666667,5352.806071626646,1004.0060684252363
60.01666667,45.76124839015164,4.75082726452792,60.01666667,7061.068764532388,1245.7979708794517,60.01666667,48.10928765576783,5.321510187240448,60.01666667,8127.881135666354,1325.6744379318914,60.01666667,32.5032318987527,3.1906319718510012,60.01666667,4074.9419078613532,1004.0060684252363
65.01666667,40.94772070101994,4.75082726452792,65.01666667,7121.370462664253,1245.7979708794517,65.01666667,50.803052538490626,5.321510187240448,65.01666667,6652.145387814286,1325.6744379318914,65.01666667,30.149099874318907,3.1906319718510012,65.01666667,5071.160338280943,1004.0060684252363
70.01666667,44.971484256724324,4.75082726452792,70.01666667,7320.478384044289,1245.7979708794517,70.01666667,43.603149804607796,5.321510187240448,70.01666667,6758.722133959376,1325.6744379318914,70.01666667,31.00715408336778,3.1906319718510012,70.01666667,5163.944177703015,1004.0060684252363
75.01666667,46.10908788141281,4.75082726452792,75.01666667,8060.73573788994,1245.7979708794517,75.01666667,59.05249736564523,5.321510187240448,75.01666667,4854.509748491544,1325.6744379318914,75.01666667,26.072367317535182,3.1906319718510012,75.01666667,6609.37183510347,1004.0060684252363
80.01666667,47.342417190245605,4.75082726452792,80.01666667,5906.164426403587,1245.7979708794517,80.01666667,55.173313239118535,5.321510187240448,80.01666667,5430.970676018743,1325.6744379318914,80.01666667,33.49735446970295,3.1906319718510012,80.01666667,6443.086286944809,1004.0060684252363
85.01666667,47.132790755363246,4.75082726452792,85.01666667,5246.071833222329,1245.7979708794517,85.01666667,58.40995571450337,5.321510187240448,85.01666667,4989.429389841625,1325.6744379318916,85.01666667,33.784772472752046,3.1906319718510012,85.01666667,4909.094101038297,1004.0060684252363
90.01666667,50.944575492447555,4.75082726452792,90.01666667,6534.978011673964,1245.7979708794517,90.01666667,55.57006117950712,5.321510187240448,90.01666667,8415.58497444214,1325.6744379318916,90.01666667,30.90093130136563,3.1906319718510012,90.01666667,5158.326437740476,1004.0060684252363
95.01666667,46.56896292824532,4.75082726452792,95.01666667,6917.099744914337,1245.7979708794517,95.01666667,48.63815713108938,5.321510187240448,95.01666667,5321.744659547251,1325.6744379318916,95.01666667,35.18898079059662,3.1906319718510012,95.01666667,3895.345522192774,1004.0060684252363
100.0166667,54.03307045965238,4.75082726452792,100.0166667,5639.329273878046,1245.7979708794517,100.0166667,41.605935593627144,5.321510187240448,100.0166667,6727.776530914804,1325.6744379318916,100.0166667,32.535477532583435,3.1906319718510012,100.0166667,3409.9402524998195,1004.0060684252363
105.0166667,44.75010840394124,4.75082726452792,105.0166667,4288.314091471048,1245.7979708794517,105.0166667,48.54010973345123,5.321510187240448,105.0166667,7231.410332729239,1325.6744379318916,105.0166667,32.638272567391645,3.1906319718510012,105.0166667,4362.464486481512,1004.0060684252363
110.0166667,59.31625910099503,4.75082726452792,110.0166667,4953.027334991604,1245.7979708794517,110.0166667,55.34560406072027,5.321510187240448,110.0166667,5133.714255246183,1325.6744379318916,110.0166667,34.277354734568064,3.1906319718510012,110.0166667,4230.644765735866,1004.0060684252363
115.0166667,46.43593861649758,4.75082726452792,115.0166667,6714.262091330059,1245.7979708794517,115.0166667,61.11871302917786,5.321510187240448,115.0166667,6729.385952499316,1325.6744379318916,115.0166667,34.077446869546165,3.1906319718510012,115.0166667,5491.8257285032,1004.0060684252363
120.0166667,51.359144443706256,4.75082726452792,120.0166667,7943.779595575741,1245.7979708794517,120.0166667,40.778625626852694,5.321510187240448,120.0166667,4992.300440117622,1325.6744379318916,120.0166667,34.828279974242676,3.1906319718510012,120.0166667,4188.343741836303,1004.0060684252363
125.0166667,41.73078090331537,4.75082726452792,125.0166667,7757.747224538656,1245.7979708794517,125.0166667,40.114759252252455,5.321510187240448,125.0166667,6838.239420965206,1325.6744379318916,125.0166667,31.469938897412675,3.1906319718510012,125.0166667,4951.301823238766,1004.0060684252363
130.0166667,43.05219580861517,4.75082726452792,130.0166667,6962.930446491265,1245.7979708794517,130.0166667,57.026254476194374,5.321510187240448,130.0166667,7265.905314535728,1325.6744379318914,130.0166667,35.395830623556755,3.1906319718510012,130.0166667,4703.925328163187,1004.0060684252363
135.0166667,43.7142609886288,4.75082726452792,135.0166667,7429.461088172633,1245.7979708794517,135.0166667,48.32246740673272,5.321510187240448,135.0166667,5816.341358794035,1325.6744379318914,135.0166667,32.39284241429433,3.1906319718510012,135.0166667,5554.905089481835,1004.0060684252363
140.0166667,53.55501238258607,4.75082726452792,140.0166667,7044.034519621885,1245.7979708794517,140.0166667,50.425149396895854,5.321510187240448,140.0166667,7945.272003434458,1325.6744379318914,140.0166667,39.3813444393599,3.1906319718510012,140.0166667,4820.94191206549,1004.0060684252363
145.0166667,48.70661577738978,4.75082726452792,145.0166667,7666.686411705937,1245.7979708794517,145.0166667,60.721314381923705,5.321510187240448,145.0166667,5928.106237042678,1325.6744379318914,145.0166667,30.588978493226467,3.1906319718510012,145.0166667,5686.5885359389895,1004.0060684252363
150.0166667,45.17464049249195,4.733188490871256,150.0166667,5861.047704061936,1245.7095237647613,150.0166667,64.75002374872001,5.302348899044451,150.0166667,8931.138992226575,1325.5877462830865,150.0166667,29.21085220157851,3.179229570108501,150.0166667,5534.935860437562,1003.923652675197
155.0166667,53.2398493812248,4.572428274307578,155.0166667,5161.193424207751,1242.630609063739,155.0166667,45.74321169151305,5.125893459845198,155.0166667,5585.233168854656,1322.5423232027422,155.0166667,26.209856544590927,3.0795097115796484,155.0166667,4475.603616821063,1001.1569850629081
160.0166667,48.84232104971703,4.315535484070833,160.0166667,6173.511698347929,1232.424776021895,160.0166667,47.47175672992947,4.8399930994428955,160.0166667,6410.770265167867,1312.3368528143183,160.0166667,30.144370329067684,2.9287202230811045,160.0166667,4109.5864001511945,992.3761841284859
165.0166667,38.40069976480125,4.021362408730529,165.0166667,5376.1323856160825,1213.8232061913875,165.0166667,37.27521236223391,4.507912539689746,165.0166667,9037.723754580198,1293.52253051452,165.0166667,27.52784430719714,2.7655747776569277,165.0166667,5030.40173150658,977.0824504872307
170.0166667,37.312879360304656,3.724867566358958,170.0166667,7215.279009703182,1187.321561252977,170.0166667,40.773381211541405,4.168417653468319,170.0166667,7095.435294939178,1266.4101969330336,170.0166667,28.74716911110458,2.610201372414819,170.0166667,6235.036046428669,956.2591675500186
175.0166667,34.04396711308891,3.445579966652792,175.0166667,7096.398428963052,1154.2731585440813,175.0166667,39.27825764607189,3.84407028120394,175.0166667,7356.250810438927,1232.215874663195,175.0166667,25.512369061810904,2.4718588211824626,175.0166667,4424.57229383178,931.4302493228187
180.0166667,35.32612983045672,3.210893694960248,180.0166667,6128.254211420008,1116.4330355247596,180.0166667,36.07781517969225,3.566051641098757,180.0166667,5754.969615144124,1192.6182037585552,180.0166667,28.190073329418638,2.365065328836067,180.0166667,4357.53855644502,904.2493160288614
185.0166667,34.25399346876187,3.150018794306943,185.0166667,6111.125489978809,1078.3720330732397,185.0166667,35.68038544508496,3.4778079962232726,185.0166667,3691.8344309635454,1152.1424608723735,185.0166667,26.733276029541763,2.3665597363566753,185.0166667,4891.494469401943,878.7037106897797
190.0333333,28.46825435559888,3.2161188255640236,190.0333333,4073.171455749603,1045.734020365723,190.0333333,39.63367334932069,3.5326701867673638,190.0333333,7445.269346897088,1116.5292274965425,190.0333333,25.674009785119097,2.4373106578525405,190.0333333,3186.981256381644,859.2359656003779
195.0166667,27.877671324208585,3.348502148922513,195.0166667,5427.176601627095,1021.0609511290197,195.0166667,39.71091882754214,3.666125711338671,195.0166667,6683.169582561787,1088.5659407831097,195.0166667,21.031871112904383,2.5361802904845585,195.0166667,4871.320548192552,847.1749172463847
200.0333333,36.22490993095669,3.509381203300132,200.0333333,6644.942368879875,1004.8769668219034,200.0333333,40.28310477596978,3.8368456509772524,200.0333333,6253.855971569997,1069.0477642035255,200.0333333,25.659697209424635,2.6405067901589283,200.0333333,3290.6565139186287,842.1122448022376
205.0166667,37.784459748659046,3.676025631599402,205.0166667,6474.95815508585,996.6063119587794,205.0166667,42.64961770026603,4.019100312587835,205.0166667,5334.540404235319,1057.6323365747355,205.0166667,27.584197171332175,2.7386587073245927,205.0166667,2432.6880386163634,842.8865151136769
210.0166667,38.87365620116297,3.8354720261911504,210.0166667,4375.3356305458565,995.144050745148,210.0166667,46.80038723361032,4.19753737356761,210.0166667,6924.566498738661,1053.3870627414972,210.0166667,29.445484023692764,2.8254286298014177,210.0166667,4273.937855388967,848.1213661006321
215.0166667,34.10441635390572,3.9809812900011523,215.0166667,4345.584972124059,999.1995783956032,215.0166667,39.110119022989885,4.363607317980811,215.0166667,4449.125770404566,1055.1303090798444,215.0166667,24.306985977015117,2.8992173619450083,215.0166667,4355.2346090472465,856.4999333626367
220.0166667,31.344252492531915,4.109686020076384,220.0166667,4458.23555270042,1007.4935132037489,220.0166667,39.01308987314817,4.513133694946962,220.0166667,5659.551120425327,1061.6360618006504,220.0166667,31.64490953489718,2.960339716891688,220.0166667,4189.559243098526,866.8874057448031
225.1333333,41.665342959836124,4.22104449322498,225.1333333,5299.236136045431,1018.8616947584811,225.1333333,43.387917798097554,4.644675869784992,225.1333333,5643.215557104069,1071.7494869794946,225.1333333,34.03440498658105,3.0100269915741507,225.1333333,6696.66600722788,878.3695257562648
230.15,43.397463375264515,4.315838347632632,230.15,4690.714113701361,1032.3017811429406,230.15,50.03619940273618,4.758437836408951,230.15,5696.337702601476,1084.4454980581302,230.15,31.78833612406343,3.0498575150022065,230.15,3675.9461859042626,890.2474079180234
235.0166667,42.416118012290134,4.395534255677077,235.0166667,5449.631486899847,1046.9856274573647,235.0166667,47.187500654338095,4.855551161343255,235.0166667,4858.297137065362,1098.8518591604366,235.0166667,32.72161302810661,3.081446537249302,235.0166667,5954.579429853189,902.0121227519453
240.0166667,44.58754350540949,4.461887248288094,240.0166667,5758.491256434835,1062.2523655699347,240.0166667,47.368958101550106,4.937612532139475,240.0166667,6511.27222725648,1114.2510881458554,240.0166667,29.671525704209415,3.1062902697832104,240.0166667,6912.357714410986,913.312186881857
245.0166667,40.12494514898359,4.516702773002845,245.0166667,4389.541935261378,1077.591602682556,245.0166667,58.83398116487598,5.006393106061046,245.0166667,7419.646217613968,1130.0704694392,245.0166667,30.30437181341711,3.125699140361938,245.0166667,4423.8496709129795,923.9209246068169
250.0166667,45.478889634180256,4.561701614459272,250.0166667,4152.491380516327,1092.6225250814368,250.0166667,51.95667338166649,5.0636625598247065,250.0166667,5231.87849190956,1145.8661298315533,250.0166667,29.97743748901535,3.140780686292857,250.0166667,4320.364613163678,933.7070487244018
255.0166667,51.4739349789006,4.598450273002853,255.0166667,5081.532826381052,1107.0723264594678,255.0166667,50.49334017701615,5.111088695505455,255.0166667,5286.185529893228,1161.3048816249327,255.0166667,32.32936648029339,3.1524483616321604,255.0166667,6330.0891653508415,942.6097571377137
260.0166667,44.64686244324724,4.628331985895498,260.0166667,5928.311748766805,1120.7558605993236,260.0166667,55.96015786672299,5.150185921416511,260.0166667,5505.571823375351,1176.146043047387,260.0166667,24.723955326441672,3.1614423670990974,260.0166667,6692.8551875165585,950.6185331433268
265.0166667,49.55667098614673,4.652542089401193,265.0166667,4686.736368734231,1133.5574608908228,265.0166667,56.44690353549673,5.182294587683092,265.0166667,6262.808125692356,1190.2244728859605,265.0166667,36.79880792468068,3.1683546350619562,265.0166667,4423.205310289677,957.7572844228328
270.0166667,58.07652977607188,4.672097168160351,270.0166667,6723.685581592476,1145.4152857972208,270.0166667,43.11331332829532,5.208579122259393,270.0166667,5767.277864766096,1203.4354320977677,270.0166667,29.7743979297695,3.17365373929826,270.0166667,5168.0379588757605,964.0722251847396
275.0166667,43.17719255159919,4.687851278587393,275.0166667,6375.33267096656,1156.3082062048936,275.0166667,46.014280822709296,5.230037009863533,275.0166667,5884.3534206040395,1215.7214971462085,275.0166667,26.608765071217245,3.1777076514056035,275.0166667,3466.6610062896752,969.6228490574246
280.0166667,55.89173764475851,4.70051508259432,280.0166667,5386.019473871266,1166.2450631223815,280.0166667,55.11504404042624,5.247513450458739,280.0166667,5555.93080967318,1227.061518057004,280.0166667,27.51016954843119,3.180803502264666,280.0166667,4973.237359135445,974.4753747117838
285.0166667,46.58004726015633,4.710675401394254,285.0166667,7277.034831677332,1175.256033693501,285.0166667,55.25949502552972,5.261718423858411,285.0166667,7407.5594164752565,1237.4614846032646,285.0166667,31.206902799340515,3.183164188998594,285.0166667,5405.5336805447005,978.6981205613756
