time1,Cit_foldedP_theta1_Mean,Cit_foldedP_theta1_Std,time2,3  .*  Cit_AU_theta1_Mean,3  .*  Cit_AU_theta1_Std,time3,Cit_foldedP_theta2_Mean,Cit_foldedP_theta2_Std,time4,3  .*  Cit_AU_theta2_Mean,3  .*  Cit_AU_theta2_Std,time5,Cit_foldedP_theta3_Mean,Cit_foldedP_theta3_Std,time6,3  .*  Cit_AU_theta3_Mean,3  .*  Cit_AU_theta3_Std
0.0,47.21890183256775,4.75082726452792,0.0,7186.197518747083,1245.7979708794517,0.0,59.85566947837157,5.321510187240448,0.0,5353.540155047537,1325.6744379318914,0.0,27.93908204387094,3.1906319718510012,0.0,5248.895968835168,1004.0060684252363
5.016666667,61.30750655960912,5.880003092376328,5.016666667,7106.089139518016,1260.055451462511,5.016666667,65.12785748238083,6.329163842475768,5.016666667,7415.217554454239,1337.1504780684731,5.016666667,57.353189071452995,4.845096556542202,5.016666667,4913.337453981312,1034.1547405304764
10.01666667,77.07632286069186,8.492494907541207,10.01666667,6158.523537464352,1341.2596274792613,10.01666667,83.01237661806762,8.690727256830558,10.01666667,8679.140702898829,1403.1809300525679,10.01666667,84.39232546633181,8.481052338063924,10.01666667,6546.489595737323,1199.0471669191215
15.03333333,132.87103008413675,11.764511046872032,15.03333333,9521.267780595475,1516.36763410145,15.03333333,118.8871913873556,11.690665136465661,15.03333333,9371.355773188328,1547.1896050903965,15.03333333,136.5501857610589,12.78457649060778,15.03333333,6448.96521042884,1538.940838694356
20.03333333,146.96139688923625,15.198126910219626,20.03333333,8344.088523996943,1786.24623377673,20.03333333,149.3178078568258,14.883902235789812,20.03333333,7505.339009738045,1771.688962103746,20.03333333,162.05430769674766,17.05144618928422,20.03333333,10265.809036192659,2039.5139882946241
25.03333333,168.19537603732678,18.50716759412266,25.03333333,7192.192615511081,2138.3345989298746,25.03333333,167.1351141583423,18.00522791257473,25.03333333,10203.612963119916,2067.9187185129817,25.03333333,157.21905471426132,20.937732504078355,25.03333333,14515.687103289487,2663.8004718647335
30.03333333,212.21721582045183,21.540722398134626,30.03333333,14618.14749771422,2554.3579208237356,30.03333333,225.86524132190422,20.90729010759353,30.03333333,10536.324637882766,2421.890834920805,30.03333333,244.18963100174594,24.306281171669923,30.03333333,18897.613572581344,3369.373621003084
35.03333333,247.4567433015918,24.232296856897904,35.03333333,14606.836082783631,3014.8349173356382,35.03333333,207.2464254299328,23.518456183212272,35.03333333,11228.259333026073,2818.0501912793316,35.03333333,294.2992925279449,27.13348996056073,35.03333333,15874.592031426626,4116.875932618578
40.03333333,275.0890870302939,26.566352300421308,40.03333333,17409.814207615287,3501.5431791238043,40.03333333,289.19151978620863,25.814425128396977,40.03333333,16403.843139373264,3241.376038616209,40.03333333,285.6440540677242,29.453720706689246,40.03333333,27961.638388470885,4873.622600207241
45.01666667,255.37572502874667,28.556573867956104,45.01666667,17720.86988806697,3998.7129009041523,45.01666667,266.19857151227774,27.799313587125262,45.01666667,19527.66879359392,3678.4829907070994,45.01666667,240.31215604469355,31.326980677369672,45.01666667,18462.432515378903,5614.524624003599
50.03333333,279.9919728839377,30.23199737418915,50.03333333,20653.518648472003,4493.453652852209,50.03333333,307.0636708567352,29.493232055922785,50.03333333,19878.36541723452,4118.0965086127935,50.03333333,382.1487474977981,32.8208169769202,50.03333333,29434.370395806036,6321.657542561243
55.03333333,324.43935182105884,31.62835927769714,55.03333333,16498.634497392595,4975.740180139296,55.03333333,280.2269262332612,30.924276738817106,55.03333333,25242.219690158043,4551.151618104014,55.03333333,323.8594093628363,34.00075345685006,55.03333333,30756.985223471744,6983.237258338422
60.03333333,349.4129007337879,32.78288231246864,60.03333333,28179.034009195886,5438.164044614471,60.03333333,290.66108353497026,32.12350035202601,60.03333333,31159.244100101267,4970.677455942423,60.03333333,318.5782137036964,34.92574989125942,60.03333333,13008.759083181045,7592.422624683128
65.03333333,301.1262942815766,33.73129148340421,65.03333333,20962.71656753753,5875.579132647665,65.03333333,323.6111338113369,33.12187122564535,65.03333333,25901.086251892215,5371.571889004007,65.03333333,362.4802876638558,35.64652194435418,65.03333333,36645.41313946689,8146.1613008660615
70.03333333,299.6073341371698,34.506252875222856,70.03333333,38419.65082675228,6284.71754444906,70.03333333,395.7083034551935,33.948541522938534,70.03333333,27287.8387048295,5750.331278971047,70.03333333,386.5067021221018,36.205413674070165,70.03333333,44538.79750284268,8644.177659990337
75.01666667,406.7906240176537,35.136698794102884,75.01666667,31009.717397394958,6663.819192916788,75.01666667,361.8860416752879,34.629961931768285,75.01666667,29398.42989112788,6104.77447733738,75.01666667,375.7384774559698,36.63704596707793,75.01666667,39626.206853408046,9088.135799149077
80.01666667,258.38665142559006,35.64768647530118,80.01666667,20047.3783932898,7012.2974602140675,80.01666667,363.24558162593104,35.18953030205595,80.01666667,27164.163159227275,6433.7831318222925,80.01666667,322.7462200299618,36.969292263627395,80.01666667,51572.43398200076,9480.976046957521
85.03333333,356.0239414524581,36.06056144706743,85.03333333,35059.49559160766,7330.450351456003,85.03333333,356.1638090803589,35.64756528080108,85.03333333,32051.516762820807,6737.069512953709,85.03333333,295.80024918127015,37.224332673694256,85.03333333,55006.667935830505,9826.406912149889
90.01666667,364.4105730328004,36.17282653030869,90.01666667,46434.36395013229,7618.113473155164,90.01666667,318.91244627106516,35.82234179439663,90.01666667,31560.24357210086,7014.075332293968,90.01666667,427.1458110226904,37.10430974333333,90.01666667,42930.56087518411,10126.248923734194
95.03333333,389.05009477556206,34.431129191453444,95.03333333,44373.03049867326,7840.404015202885,95.03333333,352.43174195088807,34.29311500338398,95.03333333,38631.98238899388,7235.759098423034,95.03333333,289.6622855263127,34.49573595503832,95.03333333,47368.728929710174,10312.76572447698
100.0333333,293.09966660446514,31.435106478569686,100.0333333,25457.13318428212,7947.300520143461,100.0333333,318.66841046461064,31.569516434287376,100.0333333,37541.807637786136,7359.589891944339,100.0333333,338.33192071123716,30.4394036368345,100.0333333,47665.84663554204,10298.019692130016
105.0333333,289.2387077871332,27.930456417542548,105.0333333,41281.800920702946,7924.789279393551,105.0333333,308.578092788358,28.319321472698256,105.0333333,22530.141886957375,7371.85482584856,105.0333333,288.4158784401516,26.014243880986715,105.0333333,63127.13776687792,10072.180789694983
110.0166667,259.2842095383288,24.36238879244091,110.0166667,43639.59682324018,7780.983955342079,110.0166667,260.4355053163448,24.953949071757876,110.0166667,32333.42710362759,7277.253910801959,110.0166667,219.39460263048974,21.7832933737644,110.0166667,46294.28856526001,9666.14562781936
115.0166667,210.80851018659467,20.98172424797719,115.0166667,26928.374497564713,7534.722851447178,115.0166667,250.74559084848323,21.714929343225283,115.0166667,31503.290774359022,7089.953103627667,115.0166667,162.8479290699725,18.007517980364945,115.0166667,34478.83602737606,9125.45422887446
120.0166667,197.43629668203315,18.13630393421164,120.0166667,37453.06489749795,7209.8207562383,120.0166667,180.62366496727955,18.932107996040834,120.0166667,28767.380786707763,6828.934339819749,120.0166667,128.62544980334337,15.092197489911621,120.0166667,48289.50809200686,8498.912167479606
125.1333333,179.2975392041273,17.44543637260875,125.1333333,35738.56717584893,6865.206167920798,125.1333333,183.38901891188897,18.100946028342474,125.1333333,24885.56778569125,6542.733061271894,125.1333333,163.83115616432886,15.162517849552808,125.1333333,35591.6031515615,7899.546326666742
130.0166667,198.51698855810008,18.32730640547759,130.0166667,43606.50951062859,6573.11712324718,130.0166667,192.6753173861522,18.740342444758312,130.0166667,31370.602192735696,6292.458794096881,130.0166667,182.8547659518167,17.141218200578532,130.0166667,40473.264738269376,7452.6639085383285
135.1333333,194.5028570328428,20.02623629622336,135.1333333,39614.62077368263,6366.908398151998,135.1333333,213.83819170348568,20.18304772636749,135.1333333,39842.59608126915,6108.45840931185,135.1333333,235.67883746948928,19.892260524497317,135.1333333,45427.34582222612,7197.169628622974
140.0333333,237.52429476985085,22.07224330911229,140.0333333,23218.23325453868,6254.5942527781335,140.0333333,189.35247244213204,22.00214576253572,140.0333333,23386.776947789454,6000.290258103958,140.0333333,209.63401539388036,22.790182445121303,140.0333333,36881.03486745312,7123.658524389823
145.0333333,209.76702108873235,24.18307642024588,145.0333333,27809.12588628626,6230.319184680211,145.0333333,218.49648683772892,23.93234351138299,145.0333333,36926.41859160296,5965.600596001033,145.0333333,246.4944750250488,25.514275071628504,145.0333333,44962.541505813875,7201.655562737034
150.0166667,269.5203745461939,26.198186280083537,150.0166667,25758.44444966141,6281.492946354179,150.0166667,230.362303856696,25.815793778571276,150.0166667,26222.212995326372,5995.808740516993,150.0166667,309.79622176135297,27.921260901811326,150.0166667,31330.838673009195,7394.524597766082
155.0166667,255.90255679250066,28.03452071738109,155.0166667,26097.63249716236,6393.088409550049,155.0166667,303.92385615609163,27.56502141405379,155.0166667,35728.58054734449,6079.653307936376,155.0166667,276.64270542737023,29.967474235166137,155.0166667,42521.70821821942,7667.082047146281
160.0333333,318.11947555099266,29.657179630056728,160.0333333,45329.1934403485,6550.108609352028,160.0333333,306.16048379217574,29.137733533265283,160.0333333,23881.309896122217,6205.321585628968,160.0333333,244.8855624673373,31.662048285328453,160.0333333,50073.31888250657,7989.0089906231005
165.0166667,325.5881494169105,31.06013979893574,165.0166667,43081.956601676895,6738.893776112168,165.0166667,300.3948528413689,30.51985460566584,165.0166667,36320.08428105078,6361.654383199033,165.0166667,342.0592407190849,33.03935974732417,165.0166667,40319.44922977919,8335.93689462998
170.0333333,302.4971403599515,32.25376569080006,170.0333333,27166.452744356273,6947.711474392747,170.0333333,293.5877946087438,31.71422714742842,170.0333333,33242.458371192944,6538.759530470936,170.0333333,392.95482056151474,34.143304697080076,170.0333333,34157.92780828112,8689.323356418978
175.0166667,402.1716855634737,33.256862076109535,175.0166667,34820.04477823178,7166.919223868175,175.0166667,339.19808754927163,32.733193002241954,175.0166667,30741.68145698921,6728.257361613693,175.0166667,345.3843134803721,35.0187408955007,175.0166667,36980.34194175738,9035.766314824272
180.0166667,308.44463351317864,34.0917408081937,180.0166667,33401.08001274771,7388.885823178025,180.0166667,319.1455844620214,33.59381434137498,180.0166667,22984.267912754713,6923.306141688012,180.0166667,338.0730178574335,35.7071888518843,180.0166667,43991.27726046585,9366.120190565172
185.0333333,353.19203198873583,34.78126662705665,185.0333333,48987.38250847069,7607.788901166138,185.0333333,369.68110901058446,34.31487496213041,185.0333333,28711.544009407415,7118.503973590738,185.0333333,365.4378315099437,36.24499681224508,185.0333333,45942.25448871962,9674.60668432611
190.0166667,373.5556669097551,35.34718459014001,190.0166667,27687.215328851737,7819.3609013993155,190.0166667,287.8100550993569,34.915069480752514,190.0166667,31302.548880612358,7309.728908581401,190.0166667,395.87505468964287,36.66287591373148,190.0166667,54284.07385254416,9958.012968047347
195.0166667,307.6672400039236,35.80926249947236,195.0166667,52277.80754128209,8020.626162746452,195.0166667,353.56435806516697,35.411974321219994,195.0166667,38345.67448205286,7493.955642161037,195.0166667,474.5173583214074,36.986150044592684,195.0166667,56411.80747319997,10215.013264216903
200.0166667,391.90129623040826,36.184938717782266,200.0166667,15568.15055058596,8209.65280399397,200.0166667,274.2107135557849,35.82152388222321,200.0166667,36728.507235184734,7669.0717000101395,200.0166667,348.64954547672227,37.23533667721605,200.0166667,55728.73177890459,10445.619151595143
205.0333333,446.5926841234644,36.489272191399024,205.0333333,43326.328070564276,8385.331178130822,205.0333333,334.50668199570583,36.157805141874334,205.0333333,37295.3076113852,7833.705923813064,205.0333333,352.876672502134,37.42684148027245,205.0333333,43756.760125988694,10650.748659941944
210.0166667,340.67765620257325,36.51461003924519,210.0166667,47138.876828141576,8546.077958390038,210.0166667,307.0935703557333,36.23392056964837,210.0166667,29046.970804111108,7986.174693045912,210.0166667,353.4181998116487,37.25830254305274,210.0166667,48889.76041990666,10829.618525226215
215.0166667,423.88861726805925,34.703392692050805,215.0166667,40006.62515049347,8655.617733583413,215.0166667,411.8046017218168,34.62485306770093,215.0166667,42688.11279985394,8096.305424486814,215.0166667,393.0117082357093,34.61273644823617,215.0166667,45388.22582714377,10912.101927845006
220.0333333,260.8288941047265,31.65183861487607,220.0333333,27614.907143427066,8662.589427588782,220.0333333,344.7213615147659,31.836719890371985,220.0333333,42669.23891776471,8120.457164156513,220.0333333,299.57632343090523,30.528233663763686,220.0333333,41471.6223664658,10808.094839304678
225.0166667,238.0155768652087,28.102877679006458,225.0166667,43012.99373554475,8551.710615000544,225.0166667,285.23344174181847,28.534415659954007,225.0166667,31623.442475642834,8043.8472540809835,225.0166667,318.9850604557609,26.081644277302566,225.0166667,36703.40637410849,10505.824366061142
230.0333333,227.35653354503057,24.49948484744921,230.0333333,45681.916275286276,8329.908245023113,230.0333333,211.97682190236293,25.127004808608085,230.0333333,15670.442458128953,7870.159323364338,230.0333333,180.8829484678718,21.834406738594147,230.0333333,47531.35439752036,10034.459728899723
235.0166667,190.74732711250223,21.090681068087815,235.0166667,35081.076016085135,8014.92179992589,235.0166667,249.61443786857242,21.85409787936366,235.0166667,40941.292981428414,7612.6046716024275,235.0166667,180.87218366083167,18.046262375603426,235.0166667,43435.28065669922,9438.01614199875
240.0166667,170.87144662306653,18.222861337040023,240.0166667,39881.64834021432,7629.55712198099,240.0166667,174.6086093622549,19.043978991335134,240.0166667,27962.28318715469,7289.27693410849,240.0166667,141.9761175655251,15.121554633968461,240.0166667,41308.48872962363,8763.96131704577
245.0166667,149.1762355430585,17.514174256033222,245.0166667,35657.62725371305,7231.822776337181,245.0166667,182.5939266469092,18.19084114432238,245.0166667,39066.17118716935,6947.89143151645,245.0166667,159.27888559878835,15.184754698702173,245.0166667,41682.60909632448,8124.1543072625245
250.0333333,149.1904934875664,18.38187582098595,250.0333333,31780.45969383472,6893.12300717185,250.0333333,210.1784845204458,18.81255539492314,250.0333333,34419.15295855434,6648.805485933841,250.0333333,186.19287412220916,17.158056869099592,250.0333333,31590.91988330893,7642.887365042901
255.0333333,215.2942981691507,20.069545513815683,255.0333333,31788.55808989971,6646.0607117625,255.0333333,167.55268436473668,20.241040052851464,255.0333333,40833.810210887554,6421.679915425256,255.0333333,181.6909901323096,19.905008313361964,255.0333333,40194.09670391022,7358.186435530799
260.0166667,224.39602606235732,22.106607323320024,260.0166667,16560.6861321815,6497.975106621026,260.0166667,221.0139226717211,22.04870614924014,260.0166667,33423.4465758715,6275.450358883519,260.0166667,212.26967644398837,22.799831163915268,260.0166667,30325.928365622596,7259.8881603847
265.0333333,201.84092384230433,24.210336853993645,265.0333333,32258.644359742164,6442.406931212067,265.0333333,249.57656550757162,23.969717177707224,265.0333333,36440.25892857126,6207.200203484372,265.0333333,277.37084739777316,25.521576788781516,265.0333333,27261.65420811948,7316.864836276285
270.0166667,272.02179332058626,26.219807402504212,270.0166667,28341.624919064438,6466.227726124216,270.0166667,250.81572521625762,25.84578740071407,270.0166667,23063.058013838974,6207.841834565134,270.0166667,259.03522892930846,27.926785644257826,270.0166667,36689.41787048826,7491.920007841889
275.0166667,293.6754726749085,28.05166621758739,275.0166667,25930.663700905963,6553.931975203636,275.0166667,297.42132308878286,27.58908808247711,275.0166667,30733.96847494011,6265.658762137252,275.0166667,273.3754397497794,29.971653887962926,275.0166667,29151.18244484021,7749.390101495892
280.0333333,334.0809258775687,29.670773942966402,280.0333333,38822.71687470658,6690.09858602036,280.0333333,298.7114879482508,29.157041451753834,280.0333333,36728.36165133718,6368.4308359026245,280.0333333,432.5646560141371,31.66520996413166,280.0333333,48999.33422000517,8058.545779617311
285.0333333,256.51027062453255,31.070917030631307,285.0333333,34305.70857128103,6860.692616704137,285.0333333,321.97818247092005,30.535342594206753,285.0333333,35133.18898622315,6504.635002790162,285.0333333,303.3293557757826,33.04175114421027,285.0333333,38723.864564867334,8394.66815679828
290.0333333,354.23293718779524,32.26230861696615,290.0333333,39063.02098556733,7053.650428026844,290.0333333,274.85273210321674,31.72664942786977,290.0333333,30543.027738114848,6664.054855799154,290.0333333,313.2972976809802,34.14511331997991,290.0333333,35040.49242458754,8738.916185415552
295.0333333,305.8516544415437,33.26363321321324,295.0333333,37571.86435343873,7259.0376711638855,295.0333333,315.3041920791522,32.74315532109321,295.0333333,26978.484879018106,6838.0223645062215,295.0333333,315.1164227913255,35.02010866218638,295.0333333,53366.99166700687,9077.633559199618
300.0333333,334.36312266830356,34.09710713695781,300.0333333,43278.720586131356,7468.966347547004,300.0333333,298.20274127340053,33.60180306918885,300.0333333,33872.46284999985,7019.43977831665,300.0333333,361.13652317189286,35.708223155577926,300.0333333,38949.14708062675,9401.458496142453
305.0333333,352.7157405581329,34.7855192639852,305.0333333,43448.24099055305,7677.388465831374,305.0333333,406.5347220332492,34.3212805294092,305.0333333,47245.52227806549,7202.678257432302,305.0333333,368.7913408743224,36.245778908261194,305.0333333,60121.787681563044,9704.42902734697
310.0333333,312.4823056379562,35.35055442482396,310.0333333,42298.470887577445,7879.838491415662,310.0333333,306.28320254559634,34.920205236897736,310.0333333,42034.35753707311,7383.414961087621,310.0333333,375.9115393906619,36.66346727296635,310.0333333,53151.26496960771,9983.17643021613
315.0333333,352.1964575917039,35.81193262649592,315.0333333,44646.46915002295,8073.167239401312,315.0333333,343.4392384266531,35.41609170987918,315.0333333,32467.223599468423,7558.4469770515825,315.0333333,411.5983439514232,36.986597165418466,315.0333333,37871.03871241841,10236.242711232188
320.0166667,337.6487406352691,36.18705430702673,320.0166667,43856.4935503349,8255.290891410315,320.0166667,426.4720258239576,35.82482463671223,320.0166667,24408.711921618575,7725.504983602945,320.0166667,376.3580267455977,37.235674728712034,320.0166667,51463.873232190286,10463.527392775042
325.0166667,400.3279705893937,36.49094832901845,325.0166667,63614.83115007002,8424.966888805984,325.0166667,266.7033449203468,36.16045109025275,325.0166667,52023.307911685304,7883.07945013921,325.0166667,292.38359967404824,37.42709706067185,325.0166667,49901.36772162219,10665.85359262186
330.0333333,355.47632400756606,36.515937951319344,330.0333333,35013.14958455488,8580.495730884064,330.0333333,361.23373746253,36.23604151204959,330.0333333,43115.466945759865,8029.36479504607,330.0333333,369.0370623072784,37.25849576703364,330.0333333,53643.10891004046,10842.35770026016
335.0166667,279.1549496524808,34.70444468433953,335.0166667,33295.619922233716,8685.500538225146,335.0166667,326.7130030359699,34.62655310343313,335.0166667,43437.69139615501,8134.081026836007,335.0166667,394.3923381913597,34.61288252614064,335.0166667,44855.411663905004,10922.844913215997
