time1,Cit_foldedP_theta1_Mean,Cit_foldedP_theta1_Std,time2,3  .*  Cit_AU_theta1_Mean,3  .*  Cit_AU_theta1_Std
0.0,16.96703760312714,1.883118967026938,0.0,2447.503494987003,493.80574317300153
5.0,25.24968587974402,2.513024682558832,5.0,2071.6368380696667,501.759215309709
10.0,37.455135786819525,3.970391626700465,10.0,2639.431237240783,547.058603889392
15.0,55.8992305202149,5.795671282748516,15.0,3052.4688771403885,644.741826902452
20.0,71.84786599198029,7.711098626496323,20.0,4785.644994297865,795.2924038943826
25.0,99.13045737609923,9.557032260660733,25.0,4529.863780764557,991.7033330241999
30.0,108.12803713451537,11.249287321725314,30.0,3457.3334721799133,1223.7800935111916
35.0,131.94570172565162,12.750770166716393,35.0,7692.065241293407,1480.6551388160617
40.0,122.26237674815182,14.052812619075695,40.0,8896.628720796916,1752.1631787995561
45.0,134.2121746400117,15.163048872058077,45.0,9777.069849743959,2029.5070977384767
50.0,166.988632245206,16.09767642625348,50.0,11850.119365695311,2305.496026647692
55.0,162.57828739942582,16.876630706063736,55.0,13864.284132859213,2574.5374217034073
60.0,182.12802519578088,17.52067624815591,60.0,12897.015844714158,2832.498518619168
65.0,129.49752785052482,18.04974208765003,65.0,13199.632942556407,3076.5085807913706
70.0,172.16096028126384,18.482050854648126,70.0,25671.428123663216,3304.7446248062843
75.0,181.24070094306174,18.83374230765558,75.0,17183.731430283035,3516.2247939670183
80.0,199.39660919740055,19.118794513752697,80.0,18978.017957878663,3710.6218460920277
85.0,188.57407456209856,19.34911498114245,85.0,17049.260033654406,3888.102022036209
90.0,205.2710514989974,19.534720352625122,90.0,21261.46028517928,4049.190275162281
95.0,219.28775737747156,19.68395398655978,95.0,13847.543297185772,4194.660479653383
100.0,198.80476691418215,19.80371098155277,100.0,21911.604855892514,4325.448018967253
105.0,207.09502127118634,19.89965329050921,105.0,20540.179543171194,4442.581701408998
110.0,168.12686337998986,19.976405918276345,110.0,16765.649119688554,4547.131908720283
115.0,229.8550785741709,20.037730394748756,115.0,17360.960593843625,4640.172078914269
120.0,181.553857900242,20.086674827018587,120.0,18336.297096268172,4722.7509392878055
125.0,198.70157808314997,20.125701600244856,125.0,17641.07725734005,4795.873260118044
130.0,208.82786798640785,20.156794720565337,130.0,29086.43263431744,4860.487248995084
135.0,213.57777306923327,20.181549191961217,135.0,29594.46129329733,4917.4770352034575
140.0,185.12540603912768,20.20124480978126,140.0,27165.81770379934,4967.658986974881
145.0,212.32983619387323,20.216906777367285,145.0,22304.81861533358,5011.7808469218135
150.0,181.0511517578038,20.229355164947904,150.0,28415.76318241407,5050.522892275292
155.0,205.25034484701888,20.239245148616572,155.0,17524.633052640354,5084.500495770448
160.0,189.50981838665382,20.247099608898445,160.0,23268.064361531855,5114.267608159796
165.0,209.96384076560443,20.253335447726982,165.0,25687.173467488345,5140.320797710419
170.0,172.95721943098533,20.258284798037867,170.0,30497.744846382775,5163.103576920831
175.0,196.54880898125364,20.26221207278333,175.0,23529.214669167734,5183.010816435264
180.0,212.90051174804793,20.265327642131297,180.0,26694.299568987615,5200.393104527811
185.0,211.39698809933475,20.267798786645464,185.0,32691.8035308656,5215.5609528062305
190.0,186.99024307115184,20.269758459362848,190.0,35882.15990643234,5228.788784422675
195.0,215.56078653496706,20.271312285817235,195.0,23706.823484476823,5240.318665073362
200.0,215.87320196890013,20.272544150222863,200.0,27182.805718542666,5250.363755954327
205.0,203.11826397492365,20.273520648789642,205.0,20553.3122203167,5259.111481121305
210.0,169.33100926556085,20.27429463761149,210.0,33175.39015593186,5266.72641240176
215.0,191.05716647903753,20.27490805701898,215.0,25780.48066134578,5273.352881083896
220.0,214.3043000515274,20.27539417849031,220.0,26478.979438095645,5279.117330064328
225.0,229.1422525259348,20.27577939130239,225.0,35575.77119718588,5284.130423097038
230.0,206.68315796078267,20.276084622517303,230.0,21777.657443419128,5288.488929117848
235.0,178.21631164705545,20.276326465081468,235.0,28667.737150599853,5292.277400155968
240.0,207.8650085304256,20.27651807367318,240.0,34115.59984835793,5295.569661132495
245.0,191.00582788697378,20.276669875892715,245.0,30298.362196076316,5298.430129354525
250.0,228.10439636517296,20.276790136800386,250.0,28536.041681332295,5300.914980868289
255.0,182.10153623083326,20.276885406742064,255.0,19238.92035232652,5303.073178952773
260.0,179.8344690122219,20.276960876661818,260.0,27864.74726953577,5304.947379851561
265.0,212.38044412004203,20.2770206599594,265.0,21526.69254222313,5306.5747292362485
270.0,211.01955276025652,20.277068016062074,270.0,24421.08947041169,5307.987561823506
275.0,181.1973949145065,20.277105527526903,275.0,12277.52591581538,5309.214014436072
280.0,193.14259354811696,20.277135240341767,280.0,25535.295240015508,5310.278562639381
285.0,202.2560147922714,20.277158775377377,285.0,25532.21718013362,5311.202490859663
290.0,213.61367714337325,20.27717741680696,290.0,21892.873369817335,5312.004304013064
295.0,209.91379093727394,20.277192182091564,295.0,25056.345114890155,5312.700087293564
